384;266045;1;148;-1;389;46;323;0;303;130;92;389;46;272;36;0;
385;266769;1;148;92;389;46;323;0;1;130;91;389;46;272;38;0;
386;267499;1;148;92;389;46;323;0;1;130;91;389;46;272;36;0;
387;268238;1;148;92;389;46;323;0;1;130;91;389;46;272;37;0;
388;268937;1;148;92;389;46;323;0;1;130;91;389;46;272;35;0;
389;269648;1;148;92;389;46;323;0;1;130;91;389;46;272;36;0;
390;270406;1;148;-1;470;46;322;0;14;130;91;389;46;272;36;0;
391;271142;1;148;92;470;46;322;0;0;148;92;470;46;322;37;0;
392;271860;1;148;92;470;46;322;0;0;148;92;470;46;322;38;0;
393;272640;1;148;92;470;46;322;0;0;148;92;470;46;322;37;0;
394;273343;1;148;92;470;46;322;0;0;148;92;470;46;322;23;0;
395;274119;1;130;91;389;46;272;0;1;148;92;82;46;322;34;0;
396;274873;1;130;92;389;46;272;0;0;130;92;389;46;272;37;0;
397;275604;1;130;92;389;46;272;0;0;130;92;389;46;272;36;0;
398;276311;1;130;92;389;46;272;0;0;130;92;389;46;272;36;0;
399;276994;1;130;92;389;46;272;0;0;130;92;389;46;272;20;0;
400;277731;1;153;91;328;46;336;0;1;130;92;11;46;272;32;0;
401;278471;1;153;92;328;46;336;0;0;153;92;328;46;336;20;0;
402;279216;1;154;-1;279;46;339;0;282;153;92;118;46;336;34;0;
403;279944;1;155;-1;299;46;339;0;214;154;92;279;46;339;33;0;
404;280733;1;155;-1;366;46;341;0;235;155;92;299;46;339;37;0;
405;281466;1;155;92;366;46;341;0;0;155;92;366;46;341;35;0;
406;282195;1;155;92;366;46;341;0;0;155;92;366;46;341;39;0;
407;282884;1;155;92;366;46;341;0;0;155;92;366;46;341;22;0;
408;283633;1;156;91;364;46;339;0;1;155;92;164;46;341;21;0;
409;284374;1;157;91;352;46;347;0;1;156;92;1;46;339;21;0;
410;285125;1;157;-1;361;46;352;0;11;157;92;1;46;347;40;0;
411;285863;1;157;92;361;46;352;0;0;157;92;361;46;352;37;0;
412;286624;1;157;92;361;46;352;0;0;157;92;361;46;352;38;0;
413;287387;1;157;92;361;46;352;0;0;157;92;361;46;352;36;0;
414;288124;1;157;92;361;46;352;0;0;157;92;361;46;352;36;0;
415;288863;1;156;-1;419;46;354;0;46;157;92;361;46;352;37;0;
416;289594;1;156;92;419;46;354;0;0;156;92;419;46;354;39;0;
417;290334;1;156;92;419;46;354;0;0;156;92;419;46;354;37;0;
418;291089;1;156;92;419;46;354;0;0;156;92;419;46;354;37;0;
419;291863;1;156;92;419;46;354;0;0;156;92;419;46;354;37;0;
420;292631;1;156;92;419;46;354;0;0;156;92;419;46;354;37;0;
421;293379;1;156;92;419;46;354;0;0;156;92;419;46;354;38;0;
422;294121;1;156;92;419;46;354;0;0;156;92;419;46;354;37;0;
423;294878;1;156;92;419;46;354;0;0;156;92;419;46;354;20;0;
424;295641;1;167;-1;434;46;370;0;165;156;92;1;46;354;34;0;
425;296388;1;167;-1;602;46;365;0;212;167;92;434;46;370;35;0;
426;297164;1;167;92;602;46;365;0;0;167;92;602;46;365;40;0;
427;297940;1;167;92;602;46;365;0;0;167;92;602;46;365;35;0;
428;298677;1;167;92;602;46;365;0;0;167;92;602;46;365;36;0;
429;299409;1;167;92;602;46;365;0;0;167;92;602;46;365;35;0;
430;300160;1;167;92;602;46;365;0;0;167;92;602;46;365;22;0;
431;300873;1;167;91;434;46;370;0;1;167;92;1;46;365;32;0;
432;301609;1;167;92;434;46;370;0;0;167;92;434;46;370;35;0;
433;302361;1;167;92;434;46;370;0;0;167;92;434;46;370;35;0;
434;303094;1;167;92;434;46;370;0;0;167;92;434;46;370;34;0;
435;303861;1;167;92;434;46;370;0;0;167;92;434;46;370;35;0;
436;304600;1;167;92;434;46;370;0;0;167;92;434;46;370;35;0;
437;305367;1;167;92;434;46;370;0;0;167;92;434;46;370;36;0;
438;306126;1;167;92;434;46;370;0;0;167;92;434;46;370;35;0;
439;306880;1;167;92;434;46;370;0;0;167;92;434;46;370;39;0;
440;307613;1;167;92;434;46;370;0;0;167;92;434;46;370;35;0;
441;308328;1;167;92;434;46;370;0;0;167;92;434;46;370;35;0;
442;309104;1;167;92;434;46;370;0;0;167;92;434;46;370;36;0;
443;309827;1;167;92;434;46;370;0;0;167;92;434;46;370;37;0;
444;310601;1;167;92;434;46;370;0;0;167;92;434;46;370;36;0;
445;311354;1;167;92;434;46;370;0;0;167;92;434;46;370;37;0;
446;312131;1;167;92;434;46;370;0;0;167;92;434;46;370;36;0;
447;312894;1;167;92;434;46;370;0;0;167;92;434;46;370;36;0;
448;313650;1;167;92;434;46;370;0;0;167;92;434;46;370;20;0;
449;314426;1;174;91;367;46;402;0;1;167;92;157;46;370;36;0;
450;315171;1;174;92;367;46;402;0;0;174;92;367;46;402;37;0;
451;315941;1;174;92;367;46;402;0;0;174;92;367;46;402;36;0;
452;316700;1;174;92;367;46;402;0;0;174;92;367;46;402;35;0;
453;317505;1;174;92;367;46;402;0;0;174;92;367;46;402;35;0;
454;318285;1;174;92;367;46;402;0;0;174;92;367;46;402;37;0;
455;319048;1;174;92;367;46;402;0;0;174;92;367;46;402;37;0;
456;319808;1;174;92;367;46;402;0;0;174;92;367;46;402;36;0;
457;320531;1;174;92;367;46;402;0;0;174;92;367;46;402;38;0;
458;321301;1;180;-1;431;46;417;0;28;174;92;367;46;402;37;0;
459;322092;1;180;92;431;46;417;0;0;180;92;431;46;417;38;0;
460;322863;1;180;92;431;46;417;0;0;180;92;431;46;417;38;0;
461;323646;1;180;92;431;46;417;0;0;180;92;431;46;417;37;0;
462;324460;1;180;92;431;46;417;0;0;180;92;431;46;417;38;0;
463;325238;1;180;92;431;46;417;0;0;180;92;431;46;417;22;0;
464;326006;1;181;91;402;46;420;0;1;180;92;1;46;417;30;0;
465;326776;1;181;92;402;46;420;0;0;181;92;402;46;420;21;0;
466;327611;1;182;91;330;46;429;0;1;181;92;165;46;420;17;0;
467;328375;1;181;91;326;46;426;0;1;182;92;165;46;429;32;0;
468;329113;1;182;-1;351;46;430;0;129;181;92;326;46;426;36;0;
469;329902;1;182;92;351;46;430;0;0;182;92;351;46;430;36;0;
470;330758;1;182;92;351;46;430;0;0;182;92;351;46;430;37;0;
471;331524;1;182;92;351;46;430;0;0;182;92;351;46;430;40;0;
472;332272;1;183;-1;392;46;434;0;224;182;92;351;46;430;37;0;
473;333067;1;183;92;392;46;434;0;0;183;92;392;46;434;21;0;
474;333839;1;182;-1;391;46;433;0;170;183;92;1;46;434;33;0;
475;334613;1;185;-1;391;46;440;0;62;182;92;391;46;433;36;0;
476;335416;1;185;92;391;46;440;0;1;182;91;391;46;433;36;0;
477;336187;1;186;-1;433;46;442;0;224;182;91;391;46;433;35;0;
478;336972;1;186;92;433;46;442;0;0;186;92;433;46;442;21;0;
479;337753;1;186;91;394;46;432;0;1;186;92;167;46;442;38;0;
480;338529;1;186;92;394;46;432;0;0;186;92;394;46;432;37;0;
481;339301;1;189;-1;429;46;446;0;34;186;92;394;46;432;40;0;
482;340053;1;189;92;429;46;446;0;0;189;92;429;46;446;36;0;
483;340797;1;189;92;429;46;446;0;0;189;92;429;46;446;39;0;
484;341585;1;189;92;429;46;446;0;0;189;92;429;46;446;19;0;
485;342342;1;189;91;403;46;449;0;1;189;92;166;46;446;35;0;
486;343156;1;189;92;403;46;449;0;0;189;92;403;46;449;37;0;
487;343933;1;189;92;403;46;449;0;0;189;92;403;46;449;19;0;
488;344713;1;189;91;368;46;447;0;1;189;92;1;46;449;35;0;
489;345475;1;189;92;368;46;447;0;0;189;92;368;46;447;35;0;
490;346242;1;189;92;368;46;447;0;0;189;92;368;46;447;34;0;
491;347024;1;189;92;368;46;447;0;0;189;92;368;46;447;37;0;
492;347776;1;189;92;368;46;447;0;0;189;92;368;46;447;36;0;
493;348545;1;189;92;368;46;447;0;0;189;92;368;46;447;38;0;
494;349295;1;189;92;368;46;447;0;0;189;92;368;46;447;38;0;
495;350057;1;189;92;368;46;447;0;0;189;92;368;46;447;35;0;
496;350840;1;191;-1;421;46;460;0;208;189;92;368;46;447;38;0;
0;890;281;1;-1;0;0;4;0;0;1;-1;0;0;4;0;0;
1;1299;150;1;144;306;144;4;7;0;1;137;0;137;3;36;0;
2;1782;115;2;-1;312;150;12;20;1;2;134;183;134;7;60;0;
3;2328;96;1;37;333;37;3;74;0;2;121;183;121;7;69;0;
4;2907;89;2;59;335;52;7;2;0;2;116;183;79;7;59;0;
5;3486;89;2;128;335;128;7;2;0;2;117;165;117;7;61;0;
0;881;278;1;-1;0;0;2;0;0;1;-1;0;0;2;0;0;
1;1306;150;2;-1;1347;224;6;89;1;1;135;0;135;4;49;0;
2;1808;113;2;-1;1359;64;9;79;1;1;133;183;133;6;73;0;
3;2341;99;2;138;1347;114;6;42;0;1;125;183;125;6;86;0;
4;2907;89;2;134;1347;134;6;41;0;1;117;183;81;6;87;0;
5;3408;88;2;130;1347;130;6;40;0;1;115;183;72;6;93;0;
6;3927;87;1;-1;1349;31;7;31;1;1;108;183;108;6;92;0;
0;930;281;1;-1;0;0;5;0;0;1;-1;0;0;5;0;0;
1;1353;150;1;196;448;196;4;59;0;1;137;0;137;2;37;0;
2;1836;111;1;164;448;164;4;29;0;2;104;18;104;6;54;0;
3;2426;92;2;68;317;66;10;18;0;3;77;165;77;7;59;0;
4;3013;88;2;135;317;68;10;18;0;3;73;167;63;9;66;0;
0;907;279;1;-1;0;0;2;0;0;1;-1;0;0;2;0;0;
1;1307;150;2;-1;181;167;6;31;1;1;136;0;136;4;36;0;
2;1818;111;1;71;586;71;4;78;0;1;138;181;138;3;60;0;
3;2377;91;2;-1;824;114;9;60;5;1;117;181;87;3;70;0;
4;2924;85;1;113;481;82;2;5;0;1;111;181;79;3;71;0;
5;3526;81;1;127;475;84;5;6;0;1;112;181;112;3;73;0;
6;4148;80;2;-1;507;41;12;8;3;1;116;181;76;3;73;0;
7;4752;80;2;-1;533;66;7;0;2;1;107;181;66;3;77;0;
8;5374;80;2;131;533;123;7;0;0;2;131;533;123;7;77;0;
0;905;275;1;-1;0;0;5;0;0;1;-1;0;0;5;0;0;
1;1309;150;2;-1;184;160;6;27;1;1;1;0;133;2;34;0;
2;1818;112;2;-1;516;46;5;28;4;1;92;184;143;5;53;0;
3;2389;94;2;94;516;74;5;24;0;1;82;184;127;5;67;0;
4;2972;87;2;-1;523;97;9;62;2;1;77;184;123;5;67;0;
5;3513;84;2;84;523;114;9;62;0;1;75;184;120;5;75;0;
6;4060;81;2;81;523;101;9;60;0;1;69;184;102;5;75;0;
7;4624;81;2;81;523;124;9;60;0;1;69;184;112;5;62;0;
8;5225;81;1;38;613;50;5;53;0;1;70;1;79;5;60;0;
9;5817;81;1;81;613;83;5;53;0;1;4;134;20;5;63;0;
10;6398;81;1;81;613;70;5;53;0;1;9;60;44;5;61;0;
11;6996;81;1;40;638;55;5;45;0;1;3;1;44;5;74;0;
12;7588;81;1;80;613;77;5;53;0;1;2;1;24;5;75;0;
13;8185;80;2;-1;500;91;6;5;4;1;3;124;26;5;77;0;
14;8747;78;1;77;344;125;1;70;0;2;44;169;81;7;69;0;
15;9330;77;1;77;344;72;1;70;0;2;58;169;70;7;72;0;
16;9938;76;3;-1;413;103;14;12;2;2;49;169;88;7;64;0;
17;10603;48;1;47;344;42;1;41;0;3;8;168;21;14;57;0;
0;858;280;1;-1;0;0;6;0;0;1;-1;0;0;6;0;0;
1;1249;150;2;-1;284;170;5;33;3;1;1;0;137;2;36;0;
2;1754;113;2;112;284;151;3;3;0;1;97;181;142;2;56;0;
3;2303;92;2;86;467;130;5;6;0;1;83;181;127;2;62;0;
4;2898;86;2;85;301;129;7;51;0;1;82;181;126;2;51;0;
5;3452;86;1;85;181;94;2;0;0;1;85;181;94;2;66;0;
6;4044;81;1;81;181;128;2;0;0;1;81;181;128;2;63;0;
7;4634;80;2;-1;614;101;7;54;2;1;79;181;129;2;67;0;
0;896;274;1;-1;0;0;3;0;0;1;-1;0;0;3;0;0;
1;1280;150;2;-1;766;213;5;80;2;1;1;0;133;2;39;0;
2;1804;112;2;112;766;110;5;42;0;2;90;182;142;8;61;0;
3;2336;96;2;96;766;140;5;35;0;2;81;182;125;8;71;0;
4;2883;87;2;87;766;132;5;34;0;2;75;182;120;8;77;0;
5;3454;81;2;81;766;128;5;32;0;2;68;182;115;8;77;0;
6;4016;80;2;80;766;99;5;31;0;2;68;182;86;8;83;0;
7;4627;79;2;79;766;68;5;30;0;2;61;182;111;8;82;0;
8;5229;79;2;78;766;130;5;29;0;2;59;182;101;8;79;0;
9;5785;78;2;78;766;125;5;28;0;2;59;182;105;8;82;0;
10;6373;77;2;77;766;73;5;28;0;2;59;182;106;8;80;0;
11;6940;77;2;77;766;127;5;28;0;2;61;182;69;8;79;0;
12;7519;77;2;76;558;119;6;19;0;2;61;182;100;8;74;0;
13;8102;77;2;77;558;63;6;19;0;2;66;182;73;8;76;0;
14;8679;76;2;76;558;129;6;18;0;2;63;182;115;8;73;0;
0;861;272;1;-1;0;0;1;0;0;1;-1;0;0;1;0;0;
1;1260;150;1;13;562;143;4;12;0;1;1;0;131;5;37;0;
2;1728;110;1;110;562;162;4;9;0;1;88;184;123;5;59;0;
3;2296;94;1;3;548;34;4;61;0;1;80;184;126;5;70;0;
4;2863;89;1;89;548;110;4;60;0;1;74;184;79;5;74;0;
0;867;271;1;-1;0;0;2;0;0;1;-1;0;0;2;0;0;
0;904;279;1;-1;0;0;2;0;0;1;-1;0;0;2;0;0;
1;1298;150;1;34;349;169;1;33;0;1;1;0;136;5;36;0;
2;1816;112;2;-1;378;147;5;12;1;1;92;181;137;4;56;0;
3;2365;96;2;-1;508;135;7;15;1;1;82;181;96;4;65;0;
4;2944;88;3;-1;390;89;14;5;2;1;76;181;82;4;71;0;
5;3522;85;1;83;181;63;4;21;0;1;76;181;117;4;55;0;
6;4118;85;1;43;369;87;5;41;0;1;81;168;125;4;68;0;
7;4699;84;2;12;476;22;6;9;0;1;4;168;32;4;72;0;
8;5230;83;2;-1;538;31;3;2;3;1;4;168;28;4;73;0;
9;5791;81;2;-1;593;72;6;56;2;2;60;169;96;6;76;0;
10;6342;80;2;80;593;129;6;55;0;3;72;284;108;9;81;0;
11;6953;78;2;40;584;77;7;60;0;3;69;284;103;9;76;0;
12;7544;78;2;78;584;105;7;60;0;3;71;284;57;9;78;0;
13;8135;78;2;78;584;130;7;60;0;3;69;284;121;9;77;0;
0;899;273;1;-1;0;0;0;0;0;1;-1;0;0;0;0;0;
1;1343;151;2;-1;519;240;9;108;1;1;1;0;132;3;37;0;
2;1869;114;2;-1;513;59;6;53;1;1;55;13;96;8;60;0;
3;2420;96;2;96;513;142;6;36;0;2;37;168;71;9;70;0;
4;2988;89;2;-1;534;46;6;47;2;2;18;168;48;9;72;0;
5;3554;85;2;85;534;104;6;46;0;2;13;168;37;9;76;0;
6;4096;82;2;82;534;131;6;44;0;2;7;168;34;9;75;0;
7;4707;83;2;82;534;130;6;44;0;2;7;168;31;9;76;0;
8;5315;81;2;81;534;127;6;42;0;3;77;414;78;12;80;0;
9;5887;79;2;79;534;127;6;40;0;3;74;414;122;12;70;0;
10;6477;77;2;77;534;128;6;40;0;3;74;414;125;12;72;0;
11;7066;77;2;77;534;69;6;40;0;3;74;414;122;12;70;0;
12;7639;77;2;77;534;97;6;40;0;3;74;414;62;12;74;0;
13;8213;77;2;77;534;126;6;40;0;3;74;414;119;12;74;0;
14;8802;77;2;76;513;120;6;31;0;3;73;414;117;12;72;0;
15;9353;77;2;77;513;67;6;31;0;3;74;414;65;12;71;0;
16;9952;76;2;76;513;119;6;31;0;3;74;414;57;12;71;0;
17;10610;45;2;45;513;77;6;15;0;3;44;414;49;12;62;0;
18;11276;41;2;41;513;39;6;14;0;3;38;414;58;12;55;0;
19;11964;35;2;35;513;51;6;12;0;3;32;414;72;12;41;0;
20;12627;34;2;32;476;43;5;27;0;3;31;100;75;12;53;0;
21;13307;34;2;34;476;55;5;27;0;4;15;169;64;15;55;0;
22;13979;32;6;-1;492;59;19;5;2;4;18;169;57;15;52;0;
23;14694;30;7;-1;548;62;19;4;3;4;1;168;40;13;57;0;
24;15418;23;1;-1;544;43;18;17;9;5;8;169;54;17;52;0;
25;16125;20;1;20;544;76;18;14;0;4;10;169;49;14;50;0;
26;16858;20;2;-1;548;59;10;13;8;4;9;169;75;14;49;0;
27;17585;18;2;18;548;63;10;11;0;7;8;169;73;19;48;0;
28;18268;18;2;18;548;62;10;11;0;7;8;169;75;19;30;0;
29;18995;17;2;17;548;32;10;10;0;7;9;168;79;19;42;0;
30;19724;15;2;15;548;31;10;8;0;7;1;168;41;19;47;0;
31;20479;15;2;15;548;46;10;8;0;8;14;505;73;20;47;0;
0;903;276;1;-1;0;0;6;0;0;1;-1;0;0;6;0;0;
1;1301;150;1;27;568;160;4;26;0;1;1;0;134;3;36;0;
2;1794;113;1;113;568;159;4;20;0;1;91;186;135;6;58;0;
3;2336;94;1;94;568;108;4;20;0;1;78;186;92;6;69;0;
4;2913;87;1;87;568;67;4;20;0;1;74;186;121;6;61;0;
5;3481;87;1;87;568;131;4;20;0;1;75;186;82;6;54;0;
6;4064;84;2;83;481;70;8;41;0;1;73;167;85;6;75;0;
7;4633;82;1;42;491;84;2;48;0;1;4;167;32;6;79;0;
8;5219;79;1;79;491;97;2;45;0;2;50;169;93;10;76;0;
9;5812;77;1;77;491;127;2;43;0;2;46;169;86;10;73;0;
10;6352;77;1;77;491;97;2;43;0;2;57;169;101;10;72;0;
11;6904;77;1;77;491;70;2;43;0;2;60;169;69;10;74;0;
12;7461;76;2;-1;558;47;7;60;1;2;51;169;89;10;72;0;
13;8086;76;2;76;558;104;7;60;0;2;50;169;65;10;75;0;
14;8645;76;2;76;558;123;7;60;0;2;56;169;102;10;73;0;
15;9188;76;2;76;558;56;7;60;0;2;61;169;73;10;74;0;
16;9750;76;2;76;558;71;7;60;0;2;63;169;112;10;71;0;
17;10385;52;2;52;558;81;7;37;0;5;36;169;42;21;47;0;
18;11038;38;1;19;613;43;5;22;0;5;27;167;78;21;60;0;
19;11725;34;2;33;584;85;6;28;0;6;2;168;39;23;59;0;
20;12399;34;2;34;584;70;6;28;0;6;2;168;37;23;60;0;
21;13088;34;2;34;584;93;6;28;0;6;30;477;80;27;62;0;
22;13757;28;2;28;584;44;6;24;0;6;23;477;68;27;61;0;
23;14474;23;2;23;584;35;6;20;0;6;19;477;66;27;57;0;
24;15208;22;2;22;584;62;6;19;0;6;18;477;72;27;50;0;
25;15896;21;2;21;584;38;6;18;0;6;19;477;57;27;49;0;
26;16601;21;2;21;584;45;6;18;0;6;18;477;81;27;35;0;
27;17325;20;2;20;584;49;6;17;0;6;17;168;72;27;47;0;
28;18003;19;2;19;584;80;6;16;0;6;1;168;38;27;52;0;
29;18720;17;2;17;584;42;6;14;0;6;10;312;64;30;51;0;
30;19391;16;3;15;543;44;4;14;0;6;10;312;70;30;44;0;
31;20123;16;2;5;543;60;8;11;0;6;11;312;78;30;48;0;
32;20811;15;2;15;543;56;8;10;0;6;8;312;56;30;30;0;
33;21538;15;2;15;543;52;8;10;0;6;9;63;71;30;41;0;
34;22290;13;2;13;543;54;8;10;0;7;1;168;29;32;45;0;
35;23014;13;3;12;436;38;14;5;0;8;4;169;56;35;43;0;
36;23748;12;3;12;436;31;14;5;0;9;8;320;55;36;42;0;
37;24446;12;3;12;436;38;14;5;0;9;9;320;47;36;45;0;
38;25133;11;2;-1;471;28;7;6;30;9;9;320;49;36;41;0;
39;25876;11;2;11;471;36;7;6;0;9;9;320;77;36;40;0;
40;26611;11;2;11;471;27;7;6;0;9;9;320;44;36;41;0;
41;27298;11;2;11;471;42;7;6;0;9;9;320;66;36;43;0;
42;28016;11;2;11;471;30;7;6;0;9;9;320;59;36;44;0;
43;28735;10;4;-1;518;51;13;8;4;9;6;320;41;36;43;0;
44;29428;9;12;-1;510;56;40;0;6;11;4;169;56;39;42;0;
45;30156;9;12;9;510;75;40;0;0;12;9;510;75;40;39;0;
46;30835;9;12;9;510;77;40;0;0;12;9;510;77;40;39;0;
47;31522;8;12;8;510;65;40;0;0;12;8;510;65;40;40;0;
48;32246;8;3;-1;524;27;10;4;20;12;8;510;76;40;41;0;
49;32959;8;3;8;524;53;10;4;0;12;7;510;74;40;43;0;
50;33686;8;3;8;524;62;10;4;0;12;7;510;57;40;39;0;
51;34401;8;3;8;524;27;10;4;0;12;7;510;73;40;26;0;
52;35152;8;3;8;524;37;10;4;0;12;7;168;77;40;21;0;
53;35885;8;3;8;524;35;10;4;0;12;1;169;48;40;39;0;
54;36615;8;3;8;524;45;10;4;0;12;3;169;52;40;41;0;
55;37323;8;4;-1;544;32;17;3;23;13;5;343;56;41;42;0;
56;38013;5;4;5;544;22;17;2;0;14;3;477;51;42;42;0;
57;38765;5;4;6;544;27;17;2;0;14;4;511;58;44;41;0;
58;39518;5;4;5;544;44;17;2;0;15;4;530;67;49;41;0;
59;40186;5;4;7;544;33;17;2;0;15;6;530;71;49;40;0;
60;40948;5;4;6;544;44;17;2;0;15;5;530;60;49;24;0;
61;41708;5;4;6;544;30;17;2;0;15;5;168;76;49;36;0;
62;42409;5;4;7;544;34;17;2;0;15;1;168;30;49;39;0;
63;43139;5;4;6;544;41;17;2;0;15;3;168;54;49;38;0;
64;43812;4;4;6;544;42;17;2;0;15;1;168;51;49;41;0;
65;44530;4;4;8;544;74;17;2;0;17;7;533;50;50;25;0;
66;45275;4;4;8;544;38;17;2;0;17;7;533;79;50;27;0;
67;45964;4;4;8;544;44;17;2;0;17;7;169;79;50;38;0;
68;46699;4;4;7;544;46;17;2;0;19;5;372;45;56;41;0;
69;47424;4;4;8;544;73;17;2;0;19;6;372;53;56;42;0;
70;48129;4;10;-1;478;44;28;3;19;19;5;372;50;56;41;0;
71;48844;4;10;8;478;42;28;3;0;19;6;372;76;56;43;0;
72;49602;4;10;8;478;43;28;3;0;19;6;372;51;56;42;0;
73;50292;4;12;7;373;22;45;1;0;19;6;372;56;56;25;0;
74;51019;4;12;-1;534;37;36;3;25;19;7;168;75;56;36;0;
75;51756;4;22;-1;514;33;66;0;18;22;4;355;33;63;44;0;
76;52461;4;22;8;514;73;66;0;0;22;8;514;73;66;25;0;
77;53167;4;24;7;374;76;66;0;1;22;8;168;76;66;35;0;
78;53875;4;23;-1;521;31;71;0;34;24;8;374;31;66;42;0;
79;54566;4;9;-1;538;76;27;2;60;23;7;521;57;71;46;0;
80;55325;3;9;6;538;53;27;1;0;12;4;373;17;45;22;0;
81;56061;3;9;6;538;32;27;1;0;12;5;1;70;45;15;0;
82;56789;3;9;6;538;37;27;1;0;13;5;121;66;50;34;0;
83;57557;3;9;6;538;46;27;1;0;13;5;279;41;51;39;0;
84;58309;3;9;6;538;34;27;1;0;16;5;348;61;57;24;0;
85;58997;3;9;6;538;31;27;1;0;16;5;91;69;57;36;0;
86;59734;3;9;6;538;50;27;1;0;14;5;342;39;56;21;0;
87;60447;3;9;6;538;28;27;1;0;14;5;104;71;56;19;0;
88;61199;3;9;6;538;43;27;1;0;17;4;1;59;59;35;0;
0;860;277;1;-1;0;0;2;0;0;1;-1;0;0;2;0;0;
1;1273;150;1;-1;543;225;5;90;1;1;1;0;135;5;37;0;
2;1785;114;1;114;543;161;5;54;0;1;99;186;145;5;42;0;
3;2354;94;1;94;543;136;5;34;0;1;84;94;126;5;48;0;
4;2937;88;1;88;543;130;5;34;0;1;25;168;59;5;69;0;
5;3503;86;1;86;543;128;5;32;0;1;12;168;39;5;72;0;
6;4058;86;1;86;543;130;5;32;0;1;5;168;32;5;78;0;
7;4637;85;1;85;543;49;5;31;0;1;51;169;88;9;74;0;
8;5201;85;1;85;543;128;5;31;0;1;61;169;69;9;56;0;
9;5779;85;1;85;543;65;5;31;0;1;69;169;110;9;70;0;
10;6351;83;1;83;543;128;5;30;0;1;63;169;108;9;77;0;
11;6941;82;3;-1;526;93;7;79;2;1;56;169;95;9;75;0;
12;7526;82;1;69;534;116;4;39;0;1;63;169;110;9;76;0;
13;8127;82;1;82;534;128;4;39;0;1;67;169;113;9;63;0;
14;8686;83;1;82;534;66;4;39;0;1;60;168;94;9;75;0;
15;9266;81;1;81;534;129;4;37;0;1;5;168;35;9;73;0;
16;9861;81;1;81;534;72;4;37;0;1;7;168;33;9;73;0;
17;10532;54;1;54;534;84;4;15;0;4;6;97;23;12;61;0;
18;11195;52;3;-1;538;77;14;3;2;4;47;323;58;15;60;0;
19;11873;44;2;42;503;101;8;22;0;4;39;323;54;15;39;0;
20;12565;34;2;34;503;47;8;18;0;4;31;87;64;15;32;0;
21;13237;32;5;31;336;47;14;17;0;5;7;169;38;19;29;0;
22;13940;31;5;31;336;63;14;17;0;5;23;168;93;19;44;0;
23;14653;30;5;30;336;35;14;16;0;5;2;168;39;19;49;0;
24;15390;28;5;-1;534;61;23;18;7;6;17;169;75;20;49;0;
25;16138;21;5;21;534;61;23;13;0;6;12;169;41;20;49;0;
26;16865;19;5;19;534;68;23;11;0;7;14;322;53;22;49;0;
27;17589;18;4;17;531;79;9;14;0;7;11;322;57;22;31;0;
28;18332;18;6;-1;633;36;25;11;14;7;13;169;77;22;44;0;
29;19074;16;6;16;633;50;25;9;0;8;14;531;56;24;51;0;
30;19806;12;6;12;633;27;25;7;0;8;10;531;53;24;48;0;
31;20509;12;5;11;534;53;12;10;0;8;10;531;75;24;46;0;
32;21247;11;5;11;534;53;12;9;0;8;10;531;47;24;47;0;
0;844;278;1;-1;0;0;4;0;0;1;-1;0;0;4;0;0;
1;1247;150;2;-1;303;194;8;59;1;1;1;0;135;1;36;0;
2;1715;114;1;97;492;122;8;8;0;1;90;183;133;4;60;0;
3;2250;93;1;-1;544;29;4;57;2;1;76;183;96;4;71;0;
4;2825;88;1;88;544;132;4;57;0;1;73;183;79;4;58;0;
5;3373;87;3;-1;611;60;5;19;1;1;75;356;109;4;76;0;
6;3908;84;3;84;611;132;5;18;0;1;79;356;127;4;74;0;
7;4476;83;3;83;611;65;5;18;0;1;80;356;125;4;78;0;
8;5090;83;3;83;611;131;5;18;0;1;79;356;127;4;77;0;
9;5663;81;3;81;611;65;5;18;0;1;77;356;76;4;77;0;
10;6252;80;3;80;611;65;5;18;0;1;76;356;109;4;74;0;
11;6841;80;3;80;611;127;5;18;0;1;77;356;124;4;80;0;
12;7435;79;4;59;770;97;9;9;0;1;77;356;120;4;77;0;
13;8046;79;3;78;611;125;5;18;0;1;77;356;124;4;59;0;
14;8650;79;3;79;611;116;5;18;0;1;78;169;107;4;70;0;
15;9208;79;3;79;611;126;5;18;0;1;54;169;101;4;73;0;
16;9805;79;3;79;611;65;5;18;0;1;61;169;110;4;59;0;
17;10451;47;3;47;611;36;5;9;0;1;32;168;43;4;60;0;
18;11153;40;3;40;611;65;5;7;0;1;5;168;32;4;58;0;
19;11847;33;5;-1;471;64;13;3;10;2;12;172;57;8;53;0;
20;12507;33;3;32;408;67;14;25;0;2;17;172;60;8;53;0;
21;13253;27;3;27;408;56;14;22;0;5;22;324;67;14;35;0;
22;13965;26;5;25;374;76;14;1;0;5;22;1;74;14;44;0;
0;858;279;1;-1;0;0;4;0;0;1;-1;0;0;4;0;0;
1;1264;150;1;22;210;157;2;21;0;1;1;0;136;3;35;0;
2;1763;114;2;58;280;103;7;7;0;1;61;108;106;5;55;0;
3;2320;96;2;-1;308;105;10;71;1;1;76;170;120;6;66;0;
4;2901;89;1;81;526;125;4;9;0;1;73;170;80;6;71;0;
5;3435;87;1;43;554;77;4;52;0;2;83;253;120;11;75;0;
6;4001;87;1;87;554;134;4;52;0;2;82;253;129;11;75;0;
7;4564;87;1;87;554;69;4;52;0;2;82;253;122;11;77;0;
